labels,notes,notes_len
0,39 46 44 42 44 37 46 44 42 39 37 39 42 44 46 44 42 44 42 46 39 34 30 32 34 35 37 38 40 42 38 38 33 33 30 30 44 40 40 40 37 37 37 32 32 32 28 47 44 44 44 39 39 39 35 35 35 30 32 34 35 37 39 41 42 42,66
0,44 42 44 40 42 47 42 44 42 40 42 37 39 40 42 35 44 33 42 35 44 32 40 35 42 39 47 35 42 35 44 33 42 32 40 30 42 28 37 30 39 35 40 33 42 32,46
0,47 38 43 47 45 38 42 45 43 42 40 38 37 33 47 38 43 47 45 33 38 45 43 42 38 47 49 47 45 38 40 42 45 47 42 45 42 45 47 45 42 45 45 47 50 52 54 52 50 49 50 49 47 45 42 50 47 47 42 47 47 45 45 33 38 42 42 40 40 47 45 33,72
0,48 45 43 45 41 38 41 43 43 43 45 41 38 36 57 55 57 60 57 55 57 50 50 48 50 53 55 57 62 57 60 62 60 62 60 60 62 60 60 62 62 60 62 62 60 45 48 45 45 43 41 43 38 41 38 41 43 45 43 41 38 36 36 48 36 46 36 45 36 43 36 41 40 41 40 38 26 28 29 31 33 34 29 31 33 34 36 38 40 41 40 38 40 41 57 55 53 50 48 45 43 45 43 41 36 36,106
0,41 43 40 38 36 33 41 40 38 40 33 38 40 41 40 38 36 26 29 26 29 33 36 38 26 29 26 29 33 36 38 36 40 43 36 38 36 38 40 41 45 46 48 36 36,45
0,40 42 33 35 37 40 42 42 40 37 40 42 40 42 40 37 35 37 35 37 35 33 30 35 40 37 35 37 40 42 42,31
0,43 41 53 38 50 36 48 34 46 31 43 34 46 36 48 38 50 36 48 36 48 34 46 31 43 29 31 34 36 34 36 38 41 38 41 46 43 41 38 43 46 41 38 43 41 38 43 41 38 46 43 46 48 50 46 43 38 43 46 38 43 46 36 41 45 36 41 45 38 43 38 43 36 41 36 41 38 43 36 41 38 43 38 36 41 38 41 38 43 38 45 38 43 48 38 43 45 48 46 43 43 46 43 43 46 50 51 50 48 46 43 46 48 50 53 55 48 53 48 53 46 50 43 48 41 46 41 46 38 45 38 45 36 43 38 41 39 43 38 41 39 43 38 41 39 43 38 41 38 43 41 38 43 43 46 48 50 48 50 55 53 50 43 48 45 46 45 43 45 43 41 40 41 43 43 41 38 41 36 41,180
0,38 40 38 50 38 43 38 43 38 43 38 43 38 43 38 43 38 43 52 50 52 50 47 45 47 35 38 35 33 35 33 31 28 38 40 42 43 45 33 36 33 36 33 36 33 36 33 36 33 36 33 38 50 47 45 47 43 40 31 35 43 31 35 31 36 31 36 31 35 33 38 50,72
0,40 38 40 35 40 34 37 39 41 39 37 41 39 39 39 37 34 46 45 43 38 43 45 46 45 43 38 38 41 43 41 43 45 43 41 38 41 38 36 38 31 29 31 29 33 36 33 36 33 36 33 36 33 36 33 36 33 36 33 33 31 29 31 26 29 30 29 27 25 27 25 27 34 42 41 39 37 39 41 42 44 46 44 42 44 42 49 46 44 46 53 51 49 46 53 54 53 51 46 44 56 44 56 43 55 44 56 43 55 39,110
0,48 51 50 48 51 50 48 50 51 50 43 48 51 50 48 51 50 48 50 51 50 48 36 48 48 48 46 43 43 41 39 36 39 39 41 44 46 46 48 50 51 53 53 51 53 54 44,47
0,48 46 48 44 46 48 51 53 51 53 48 51 53 56 53 56 53 56 58 55 56 55 53 51 39 44 41 36 41 34 39 32 48 49 48 46 48 46 44 43 32 44,42
0,52 52 55 52 50 48 50 45 48 45 48 45 43 45 48 45 57 60 57 55 52 55 52 48 50 50 48 50 50 48 52 52 50 52 57 57 60 57 55 52 55 52 48 60 45 57 45 57 45 57 43 55 41 53 40 52 40 52 38 50 40 52 38 50 36 48 33 45 38 50 40 52 38 50 36 48 33 45 38 50 40 52 43 55 40 52 45 57 36 47,90
0,34 39 41 44 41 44 43 41 39 36 43 41 39 34 36 27,16
0,55 53 55 51 55 53 51 50 55 39 51,11
0,41 44 44 41 39 42 42 41 37 39 41 44 44 41 39 37 41 37 49 39 51 41 53 46 58 46 58 37 49 39 51 41 53 42 54 44 56 44 56 49 61 48 60 49 61 48 60 44 56 44 56 42 54 41 53 39 51 37 49 37 49 37,62
0,44 47 51 44 51 49 46 47 46 44 42 42 39 49 47 46 44 39 44 46 47 44 47 49 42 54 51 52 51 52 51 52 51 52 51 52 51 52 51 27 49 30 47 32 46 32 44 56 44 30 32 34 42 54 42 35 37 39 47 42 37 35 32 39 40 39 35 37 35 37 39 39,72
0,38 43 45 47 45 43 40 35 38 38 43 45 47 45 43 52 50 38 43 45 46 45 43 39 39 43 45 46 48 45 41 43 26,33
0,37 39 41 44 41 39 37 34 32 34 34 37 39 41 44 46 39 37 34 32 34 34 37 39 41 44 41 39 37 34 32 34 34 37 39 41 37 39 41,39
0,39 42 39 42 39 42 39 42 44 44 44 44 37 41 37 41 37 41 37 41 42 42 46 44 42 44 42 44 42 41 42 40 42 40 39 40 39 39 37 34 35 37 35 34 35 34 32 34 44 41 38 30 32 30 29 32 30 32 30 29 27 26 37,63
0,32 34 36 37 39 41 39 37 36 34 32 31 32 34 32 31 29 27 27 32 32 27 29 34 32 31 34 44 43 44 43 41 39 37 36 34 41 39 41 39 34 37 39 36 44 43 44 43 41 39 37 36 34 36 34 31 32 34 32 32 36,61
0,38 50 40 52 38 50 40 52 43 55 42 54 40 52 42 54 40 52 38 50 35 47 42 54 40 52 42 54 38 50 43 55 45 57 47 59 38 40 43 45 47 40 52 47 59 50 45 57 48 47 59 45 57 43 55 45 57 40 45 48 47 59 47 45 57 47 59 45 57 43 55 40 40 52 43 45 52 42 54 50 42 54 40 52 38 50 47 40 52 38 50 35 47 50 38 50 40 52 52 28,100
0,45 57 47 59 40 52 45 57 38 50 50 52 55 38 50 40 43 38 43 50 50 43 48 36 35 43 47 38 42 40 43 35 38 35 38 33 36 52 59 40 43 57 38 42 52 59 42 43 55 57 59 60 38 62 42 43 38 64 67 31 38 67 36 35 36 38 55 42 62 43 38 62 31 38 36 60 35 59 33 57 31 55 35 36 47,85
0,52 50 52 50 54 52 52 47 54 49 28 30 37 43 38 40 42 42 37 38 37 38 38 40 42 25 25 31 31 28 30,31
0,35 30 47 42 28 30 31 33 35 38 40 42 40 38 35 40 42 40 38 35 33 35 38 35 33 35 33 31 28 31 33 35 38 33 35 33 31 28 31 30 31 33 35 38 40 42 40 38 35 40 42 40 38 35 33 35 38 35 33 35 33 31 28 31 33 35 38 33 35 33 31 28 26 28 43,75
0,41 40 41 43 45 46 48 50 53 52 50 48 50 45 41 45 43 46 45 48 46 50 50 53 57 52 55 50 53 48 52 48 53 45 48 45 48 41 45 45 50 45 45 53 52 48 50 48 45 48 50 43 41 41 43 41,56
0,32 37 35 37 32 30 32 28 30 32 25 23 20 23 25 28 30 32 35 32 35 37 35 37 32 30 32 28 30 32 25 23 25 18 20 23 25 30 32 32 35 37 40 37 40 39 37 32 30 32 35 37 40 37 40 42 44 37 44,59
1,38 38 43 43 38 36 34 34 33 33 31 36 38 38 41 38 41 43 46 46 45 43 48 43 45 41 38 38 41 43,30
1,39 39 39 41 41 41 41 42 39 39 39 41 41 34 39 39 39 41 41 41 41 42 39 39 41 37 39,27
1,49 47 45 45 47 49 45 54 52 49 47 45 42 40 45 49 52 54 49 47 45 42 45 45 47 45,26
1,37 39 42 37 37 39 40 39 40 39 40 44 39 39 40 42 40 39 40 42 42 40 39 37 39 40 40 39 37 35 37 39 44 42 35 37 39 37 39 37 39 42 37 37 39 40 39 40 39 40 44 39 39 40 42 40 39 40 42 42 40 39 37 39 40 40 39 37 35 37 39 44 42 40 39 37 39,77
1,44 36 39 37 44 44 44 36 34 44 44 39 34 36 44 44 34 36 36 41 44 44 36 39 37 44 44 41 44 46 44 44 44 34 32 34 32,37
1,32 32 32 23 25 23 32 32 32 23 25 28 30 32 30 28 25 33 33 33 23 25 23 30 32 32 28 30 32 35 37 32 30 28,34
1,41 36 45 43 41 43 40 36 45 43 41 41 38 41 38 41 38 41 43 45 43 41 41 45 46 45 41 41 41 41 43 45 46 45 43 41 38 41 38 41 38 41 43 45 43 36 45 43 41 41,50
1,45 42 44 45 47 45 44 45 47 45 44 45 47 47 47 47 52 56 42 44 45 44 45 54 52 51 49 51 52,29
1,45 45 45 48 48 43 45 48 50 52 52 50 55 52 50 50 52 52 48 50 50 52 45 45 43 43 40 45 45 48 48 43 45 48 50 52 55 57 50 52 50 48 50 52 52 48 50 43 40 50,50
1,45 45 45 42 40 40 40 42 37 30 33 35 35 35 35 33 30 30 33 35 33 35 37 40 35 37 35 33 30,29
1,31 31 40 40 40 38 38 40 31 28 31 38 36 36 36 35 36 35 33 33 36 33 43 41 40 40 41 40 38 38 33 35 35 38 38 33 35 33 31 31 31 31 40 40 40 38 38 40 31 28 31 28 38 36 35 35 36 35 33 33 36 33 43 41 41 40 41 40 38 38 33 35 35 35 38 38 33 35 33 38 36 36,82
1,36 38 41 43 45 45 45 43 41 43 45 36 36 36 38 41 41 41 41 36 33 36 36 38 38 38 41 38 41 43 41 41 36 45 46 45 46 45 41 38 45 43,42
1,39 46 46 44 42 39 42 44 44 44 42 44 39 39 41 41 41 39 37 37 39 39 37 34 32 32 30 32 37 34 37 39 44 44 44 46 37 37 39 34 37 39,42
1,40 42 47 49 47 45 42 40 37 40 42 42 45 42 40 37 35 37 40 45 47 47 49 47 45 42 47 45 47 49 52 49 52 49 49 47 49 42 45 47 49 47 45 42 40 45 47 49 52 49 52 49 52 54 42 45 47 47 47 49 47 45 42 47 47 49 52 49 47 49 47 49 47 45 42 47 45,77
1,36 37 39 39 37 36 34 32 32 34 32 31 32 36 36 34 36 37 36 36 36 37 39 39 37 36 34 32 32 34 36 34 32 27 36 34 32 32 39 39 39 39 39 39 39 39 41,47
1,23 31 31 30 28 23 23 23 30 30 28 26 28 26 26 24 26 19 19 23 24 23 19 21 21 19 31 31 31 30 28 23 23 23 30 30 28 26 28 26 26 24 26 19 19,45
1,44 44 44 44 42 44 42 37 40 39 39 42 44 46 46 49 47 44 44 44 44 46 47 46 42 46,26
1,35 40 42 43 42 40 42 43 42 40 42 43 42 40 38 40 35 43 43 42 42 40 35 40 42 43 42 40 42 43 42 40 42 43 42 40 38 40 43 43 43 45 45 43 42 40 45 47 48 47 45 47 48 47 45 43 45 43,58
1,44 42 40 40 42 37 45 42 40 35 40 37 35 37 35 37 35 33 33 35 37 42 37 35 35 37 40 37 40 42 42 42 42 45 44 42 40 42,38
1,33 33 43 43 42 42 33 42 42 40 40 38 37 38 37 38 37 38 37 38 45 45 38 38 49 49 47 47 38 47 47 45 45 42 43 42 43 42 43 42 40 38 40 33 33 43,46
1,47 47 47 47 47 45 44 42 42 40 44 47 47 47 47 47 45 44 42 42 19 47 44 42 44 40 44 39 35 35,30
1,30 30 30 42 42 42 42 40 44 37 37 37 42 40 38 35 33 32 33 35 40 37 30 30 30 42 42 42 44 45 47 44 37 37 37 42 40 38 35 40 42 44 44 49,44
1,33 36 38 38 38 36 38 38 41 41 38 33 31 33 33 36 31 31 31 29 33 33 36 38 41 38 36 38 43 43 43 41 45 45 43 41 41 41 43 41 38 45 45 43 41 38 36 41 38 41 43 45 45 45 45 43,56
1,41 46 50 48 50 51 50 46 43 48 50 46 44 53 51 46 41 43 44 44 43 44 46 43 41 39,26
1,37 42 34 35 35 30 32 35 32 35 32 30 35 37 39 40 39 37 35 32 35 38 37 35 35 30 42 39 37 42 34 35 32 30 32 35 32 35 32 30 35 37 39 40 39 37 35 32 35 32 37 35,52
1,39 39 39 39 36 34 36 32 32 34 36 29 34 36 34 36 39 36 34 27 36 34 36 32,24
1,48 41 41 41 41 45 48 48 48 48 50 50 50 53 48 46 46 46 50 45 45 45 45 45 45 43 43 43 45 41,30
1,33 33 35 37 40 40 42 42 40 38 40 42 40 38 35 33 32 33 35 37 35 33 32 33 35 37 33 28,28
1,37 39 39 30 42 42 44 46 47 47 42 42 44 44 42 42 44 42 40 39 42 42 44 44 42 42 44 42 42 44 44 42 47 44 39 42 44 44 42 42 37 39 42 42 42 40 40 42 44 47 51 49 47 49 42,55
1,33 35 37 38 37 35 33 33 30 28 26 35 37 38 37 38 40 33 42 35 37 38 37 35 33 33 30 28 26 28 30 31 23 23 25 28 26,37
1,39 36 34 39 36 34 39 41 43 41 39 41 46 46 46 46 46 48 46 43 46 48 51 48 46 48 46 51 50 43 46 43 41 39,34
1,40 38 33 35 35 38 33 33 33 31 28 31 33 38 38 40 35 38 40 40 43 38 40 38 35 33 35 33 31 28 31 33 35 31 33 35 38 40 35 33 35 33 31,43
1,34 31 27 22 27 27 27 27 22 29 29 29 27 31 31 32 32 32 32 34 34 31 29 29 27 29 31 31 31 31 34 36 27 26 24 32 32 32 32 34 34 34 31 29 29 27 29 27 29 31 34 29 34 27,54
1,40 37 40 42 37 40 42 45 42 45 42 45 47 52 40 42 37 40 42 45 45 42 40 37 35 40 37 37 40 42 45 42 45 42 45 47 52 40 42 37 40 42 49 47 45 44 45 42,48
1,49 48 48 46 41 46 48 49 53 51 51 49 42 53 51 51 48 44 46 48 41 42 41 41 39 41 42 42 41 45 46 46 53 51 51 49 43 45 46 48,40
1,44 44 44 40 42 42 42 42 37 39 37 39 40 40 40 42 39 37 39 40 40 40 42 39,24
1,42 40 38 40 38 35 38 33 30 33 35 33 35 38 40 33 35 30 38 35 33 30 28 26 30 28 28 30 33 35 38 40 42 40 38 40 38 33 35 38,40
1,48 50 50 43 48 48 46 48 46 43 41 43 46 41 43 48 46 46 43 41 43 48 46 43 41 43 41 39 41 39 41 43 46 46 43 48 48 46 48 51 53 51 50 48 46 43 46 48 48,49
1,43 43 43 42 42 42 40 38 40 38 38 40 35 43 43 43 43 43 42 43 42 38 40 47 38 40 43 43 43 42 43 42 38 40 38 38 40 35 31 31 31 43 42 43 42 38 40 47 38 40 47 50,52
1,40 44 45 47 45 44 47 47 47 47 47 49 51 52 52 52 51 51 49 49 51 49 47 44 49 47 49 49 45 44 42 44 45 47 47 47 47 54 52 45 45 45 47 44 40 37 40 45 44 42 40 37 39 40,54
1,30 32 33 30 37 37 37 35 37 35 37 40 42 42 42 42 45 44 40 35 37 35 37 35 37 40 37 37 37 42 42 42 40 40 37 35 37 37 37 35 37 35 37 40 42 42 42 42 42 45 44 42 40 35 37 35 37 35 37 40 37 28 33 30,64
1,44 51 51 44 48 46 43 43 51 51 53 46 44 46 48 49 48 49 49 48 49 48 46 44 48 44 51 51 44 48 46 43 43 43 51 51 53 46 44 46 48 49 48 49 48 49 48 46 44 44,50
1,35 38 38 38 40 40 43 40 38 38 40 35 40 38 38 38 35 33 35 28 38 38 38 40 35 33 38 38 40 35 33 28 31,33
1,34 43 41 39 39 39 39 36 34 46 48 48 39 41 43 46 46 39 41 39 39 39 39 36 34 46 48 48 39 39 41 43 46,33
1,45 43 43 41 40 33 36 38 38 38 45 38 45 38 43 41 43 41 40 36 33 43 43 43 41 45 43 43 36 40 33 36 38 38 38 45 38 45 38 43 41 43 41 40 36 33 43 43 43 41 45 43 43 41 40 33 36 38 38,59
1,34 36 38 41 38 38 41 43 46 43 38 41 38 41 43 46 46 41 38 41 43 46 46 43 38 36 38 41 41 41 38 43 38 41 43 46 46 41 38 41 43 46 46 43 38 36 38 41 41 41 38 43 38 41 43 46 48 46 45 43 41 43,62
1,46 46 46 46 41 44 41 39 37 37 37 37 39 41 46 46 46 46 48 46 44 41 44 46 46 46 46 41 39 46 46 46 46 41 44 41 39 37 37 37 37 39 41 46 46 46 46 48 46 44 41 44 46,53
1,46 46 46 46 39 42 44 42 39 51 51 51 53 51 46 49 48 46 44 46 51 51 46 47 46 44 42 44 44 44 46 37 39 44 41 39,36
1,45 47 45 43 45 45 43 40 40 43 42 40 38 40 35 38 38 33 33 35 35 33 38 38 38 36 35 35 47 45 43 45 40 42 40 38 40 35 33 33 33 35 45 45 45 47 43 42 40,49
1,45 43 45 45 45 45 43 43 43 45 43 45 43 45 43 45 43 45 45 43 45 43 45 43 45 45 40 45 45 45 40 45 40 45 45 40 45 45 45 45 45 40 45 40 45 45 45 45 45 45 45 45 40 45 45 45 45 45 40 45 45 45 45 45 45 40 45 40 45 45 45 45 45 45 45 45 45 45 45 45 45 45 47 47 45 45 47 48 48 48 48 47,92
1,42 40 40 42 37 35 33 37 42 42 42 44 42 40 40 42 37 37 35 33 33 30 33 30 33 30 33 37 35 35 33 35 37 35 37 40 37 42 42 42 42 42 44 44 42 44 42 40 37 42 42 42 42 45 47 44 42 44 42 40 37 38 37 38 37 38 37,67
1,38 40 36 33 36 38 38 38 40 36 33 36 40 40 38 40 38 36 36 43 43 31 40 38 36 31 40 38 38 36 38 43 45 43 40 38 40 43,38
1,35 33 31 30 31 38 38 36 33 33 35 36 33 35 35 33 31 30 31 38 38 36 35 33 35 36 35 33 31 35 33 31 30 31 38 38,36
1,52 50 50 52 48 45 52 52 50 50 52 48 45,13
1,35 40 37 35 40 37 33 35 37 40 42 40 37 42 40 37 41 40 38 38 45 47 45 40 40 37 35 33 33 35 37 30 33 33 35 37 38 37 35 37 40 35 33 33,44
1,36 29 29 29 29 29 32 29 41 41 41 41 39 36 34 36 34 36 39 39 39 39 39 36 34 36 34 32 29 29 29 29 29 32 34 34 34 34 34 36 39 39 39 39 39 36 41,47
1,33 33 33 25 25 30 33 32 30 28 30 30 30 30 28 30 28 25 23 25 26 25 26 30 33 32 30 28 30 30 30 33 32 28 32 30,36
1,36 43 43 41 43 38 38 38 36 34 36 36 41 41 39 41 39 36 39 36 39 41 43 43 48 43 41 43 46 41 43 39 41 41 41 36 41 43 41 34 31 34 36 36,44
1,41 41 41 43 45 45 43 41 38 43 43 43 45 43 41 38 36 33 36 36 33 41 41 40 38 36 38 41 41 41 41 41 38 43 38 41 41 41 43 45 45 43 41 38 43 43 43 45 43 41 38 36 33 36 36 33 41 41 40 38 38 38 41 43 43 43 41 36 38 41,70
1,36 35 36 33 35 36 35 35 33 31 33 31 29 28 36 35 36 33 35 36,20
1,46 46 46 46 44 46 51 56 51 54 56 56 56 59 56 54 56 54 51 49 51 44 51 49 51 56 56 47 51 56 56 51 56 58 58 51 56 51 54 56 56 56 59 56 54 56 54 51 49 51 44 51 49 49 51 51 44 46 46 46 49 47 46 44,64
1,37 39 35 37 39 35 37 39 42 42 44 35 32 35 37 37 35 32 32 35 37 39 37 35 37 39 37 35 37 39 35 37 39 42 42 44 35 32 35 37 37 35 32 30 32 35 39 42 42 42 42 44 42 44 46,55
1,40 43 40 38 47 47 47 47 47 45 43 45 43 40 45 45 45 45 43 47 45 43 40 43 45 47 47 47 47 47 45 47 45 47 50 47 45 43 40 45 45 45 45 43 47 45 43 40 43 43,50
1,40 40 42 38 35 42 42 42 50 47 45 47 47 45 40 47 45 40 40 40 42 40 38 35 38 35 35 47 45 42 42 42 42 50 47 45 47 50 47 45 40 45 42 40 40 40 42 47 45 42 45 45 47 49 45 47,56
1,32 35 39 39 37 35 34 34 34 30 30 34 37 30 34 37 39 40 39 37 39 32 35 39 44 42 39 37 39 37 35 32 32 34 35 32 35 37 39 30 32 32 35,43
1,35 37 39 47 44 35 37 39 44 42 32 35 35 44 42 35 35 39 39 42 37 39 37 35 37 39 47 44 35 37 39 44 42 32 35 35 44 42 35 35 39 39 42 37 39 42 30 32 35,49
1,22 39 37 37 35 35 34 29 29 30 32 35 34 22 32 30 29 27 30 23 22 26 29 26 27,25
1,39 39 39 39 42 42 42 40 39 39 37 35 35 37 37 37 35 39 39 39 39 42 42 42 44 44 39 37 35 35 35 37 42 39 37 35,36
1,35 33 30 33 35 42 42 42 35 38 40 42 42 42 35 38 37 37 37 35 33 35 33 30 33 35,26
1,39 43 43 44 44 43 44 44 43 41 41 43 43 41 43 43 41 39 39 39 36 36 39 39 38 34 39 43 43 44 44 43 44 46 43 41 41 43 43 41 43 43 41 39 43 43 41 41 39 41 39 36,52
1,30 30 30 30 30 32 27 27 30 35 35 34 34 30 27 27 30 35 35 34 34 30 27 27 30 32 32 30 27 25 27 25 27 27 27 34 37 35 32 30 32 35 32 34 35 37 30 39 37 35 39 37 35 37 37 37 37 39 42 35 39,61
1,35 42 40 42 38 37 35 42 42 35 38 40 42 40 42 42 35 38 38 40 42,21
1,33 40 40 40 45 43 40 38 40 36 33 33 36 36 33 45 43 38 40 40 45 48 45 43 45 43 36 38 38 40 43 40 38 40 36 33 33,37
1,45 45 45 46 45 43 43 40 38 36 36 43 45 43 41 41 38 40 41 41 41 40 38 40 38 36 46 45 45 45 45 50 50 48 48 40 41 43 36 36 48 46 38 40 41 41 45 43 38 40 41,51
1,41 39 39 41 37 39 41 39 39 37 41 41 39 44 41 37 39 41 39 41 34 37 37 37,24
1,46 44 46 46 44 44 48 44 44 44 44 41 41 41 36 36 36 48 46 46 46 46 46 43 43 39 39 39 39 46 44 44 44 44 44 44 43 41 41 44 41 39 48 44 44 44 44 41 41 41 41 36 36 36 48 46 46 46 43 43 43 43 39 39 39 46 44 44 44 44 44 49 48 44 44 41 46 44,78
1,42 44 46 46 46 42 42 42 39 39 39 46 44 44 44 44 44 44 47 46 41 42 39 39 41 42 39 39 42 46 44 44 42 46 44 44 42 46 44 44 42 44 39 41 42 46 44 42 44 37 44 42 39 41 42,55
1,41 41 38 41 41 43 46 46 43 41 41 41 43 41 38 36 38 36 41 38 36 38 38 36 41 41 41 36 38 38 36 34 36 36 36 38 41 41 38 36 34 31 34 29 46,45
1,33 35 38 38 38 38 35 33 38 38 40 38 35 38 40 40 40 40 38 35 40 40 42 40 42 45 47 47 45 47 50 47 45 42 40 38 35 33 35 38 38 38 38 40 38 42 45 47 47 47 47,51
1,28 33 35 38 35 33 28 33 33 35 38 35 33 28 31 33 31 28 26 40 38 35 33 35 38 35 35 33 35 33 35 38 35 33 28 33 33 35 38 35 33 28 31 33 31 28 26 23 26 31 30 28,52
1,41 39 41 41 44 41 46 44 44 44 41 39 41 37 34 37 34 41 39 37 39 37 41 44 44 46 46 46 44 46 44 41 39 34 37 39 37,37
1,39 34 37 39 39 37 39 42 41 37 39 34 37 39 42 41 37 32 34 39 34 39 46 44 44 42 44 46 42 34 37 39 42 41 42 41 39 42 44 46 46 49 44 42 44 44 46,47
1,31 33 36 38 40 41 40 38 36 40 41 40 41 43 40 38 36 36 33 36 41 41 40 38 31 33 36 38 40 41 40 38 36 40 41 40 41 43 40 38 36 36 33 36 41,45
1,39 44 51 49 47 49 42 51 47 46 44 39 44 51 49 47 49 51 54 54 46 49 47 47 46 44 51 49 46 42 44,31
1,39 39 42 44 42 44 39 37 42 39 42 37 35 32 35 39 37 39 32 37 35 37 34 32,24
1,36 35 33 31 28 31 33 35 33 36 35 33 31 28 31 33 28 26 26 28 31 28 33 35 33 31 33 31 28 26 24 33 36 38 38 35 33 28 35 33 31,41
1,41 41 44 43 41 41 39 36 41 48 48 43 41 39 41 41 41 44 43 41,20
1,35 38 38 35 35 31 33 35 40 40 38 40 40 40 40 40 38 40 40 40 40 35 35 33 33 35 38 35 38 38 35 35 31 33 35 40 40 38 40 40 40 40 40 38 40 40 40 40 38 38 38 38,52
1,38 41 43 46 46 41 38 41 43 46 46 43 38 36 38 41 41 41 38 43 38 41 43 46 48 46 45 43 41 43,30
1,39 39 40 39 37 35 34 35 35 35 37 34 32 30 25 27 39 39 40 39 37 37 35,23
1,51 51 49 44 49 46 42 39 39 41 42 46 44 49 46 46 49 51 51 49 44 49 46 42 39 46 44 42 46 44 46 39,32
1,35 37 47 44 44 42 42 40 37 44 35 37 47 47 47 49 47 44 42 40 42 42 44 42 44 47 49 47 44 47 40 37 35 37 44 42 44 42 42 40,40
1,39 39 37 39 37 39 42 44 40 40 40 40 40 42 44 37 39 40 42 42 39 37 35 35 44 44 44 40 42 44 42,31
1,32 32 32 39 39 37 39 37 35 35 32 32 32 32 37 37 37 35 37 37 42 39 39 39 39 44 44 46 46 44 37 44 42 39 37 37 42 42 39 37 37 39 37 37 37 39 35 32,48
1,43 41 39 34 43 41 39 38 36 36 36 36 36 34 32 36 34 43 41 39 34 43 41 39 38 39 39 39 39 39 36 39 48 46,34
1,25 37 36 34 30 29 29 27 34 34 36 32 32 32 32 27 29 22 27 29 30 30 30 29 29 27 27 24 25 24 25 27 29 25 37 36 34 34 37 39 36 36 34 39 39 39 41 37 34 36 37 37 37 36 34 39 36 37 34,59
1,34 31 34 36 31 34 31 29 27 24 34 31 34 36 41 38 36 34 39 36 39 41 36 39 36 34 34 31 29 27 29 31 34 31 29 27 31,37
1,44 44 42 42 44 47 44 44 42 42 44 42 42 44 37 39 39 35 37 39 37 37 35 35 32 35 32 37 42 44 47 44 44 42 42 44 42 44 42 47 42 44 35 37 39 37 37 35 35 32 30 32 35,53
1,38 38 43 43 45 47 48 48 45 45 38 38 43 43 45 47 48 47 50 50 52 54 55 54 52 50,26
1,37 40 42 45 45 42 42 40 42 45 42 40 42 37 37 40 42 45 45 45 45 42 47 49 49 49 47 45 40 42 42 42 45 42,34
1,43 46 46 43 43 41 41 41 43 41 39 39 36 39 41 39 39 34 36 39 39 34 43 43 43 43 41 39 39 36 39 41 43 41 43 46 46 43 43 41 41 41 43 41 39 39 36 39 41 39 39 34 36 39 39 34 43 46 46 43 41 39 39 36 39 41 43 39,68
1,38 38 40 40 42 42 42 42 42 42 42 45 47 45 45 40 40 42 45 47 47 47 47 47 45 45 40 42 42 40 42 45 42 35 35 35 38 38 35 33 33 33 30 30 33 35,46
1,44 46 46 49 51 51 51 51 51 49 49 44 44 42 44 42 44 49 49 49 46 49 46 44 42 42 46 49 51 51 51 49 51 51 44 42 44 46 46 49 51 51 51 49 51 49 44 44 42 44 42 44 46 49 49 49 49 49 54 53 51 39 42 46 44 39 42 46 46 44 46 44 42 44 42,75
1,38 43 43 43 43 46 45 43 43 41 41 43 43 43 45 45 45 45 43 41 43 43 36 38 38 43 43 45 43 46 41 38 36 34 38 36 38 41 43 41 38 36 36 38 33 29 33 31,48
1,37 37 45 45 45 45 44 45 44 45 45 40 42 42 42 44 42 44 42 44 44 42 44 47 37 37 45 45 45 45 44 45 45 45 45 42 42,37
1,34 36 39 36 39 39 41 36 34 36 39 41 43 41 39 41 44 46 43 41 39 41 44 41 44 48 46 44 41 39 34 36 39 41 44 41 39,37
1,43 43 43 43 48 50 48 46 46 45 43 41 38 41 43 45 43 43 48 46 45 43 45 43 41 38 38 43 43 36 38 38 43 43 43 43 38 36 38 38 38 43 43 43 38 39 38 36 33 36 38 38 41 33 31 36 36 38 34 33 31,61
1,39 39 42 42 44 44 35 39 37 37 35 37 39 39 39 39 42 42 44 44 35 39 37 37 35 35 39 39 42 42 44 44 35 39 37,35
1,33 35 36 36 40 38 33 35 36 36 36 33 36 40 38 36 38 40 40 38 38 36 38 40 45 40 38 38 33 35 36 33 36 40 38 33 35 36 36 35 33 31 33 35 33,45
1,25 30 28 37 40 40 40 40 40 42 37 35 33 30 33 35 35 35 37 35 35 33 33 42 42 40 42 40 40 42 40 40 37 40 30 33 33 33 33 30 42 40 40 42 37 35 45 45 42 42 40 40 42 40 40 42 37 30 33 30 30 42 42 40 42 40 42 40 28 28 40 37 35 37 35 33 28 28 40 37 35 37 35 33 28 28 42 40 40 37 42 40 40 37 42 40 37 42 40 28 37 35 37 35 33,105
1,35 37 40 47 44 42 44 35 37 40 47 42 40 42 44 47 49 44 47 40 44 42 39 37 42 44 42 42 39 37 35 47 49 52 49 52 44 52 51 49 51 49 44 42 44 51 49 47,48
1,44 44 44 44 39 39 39 41 44 44 46 48 46 46 41 48 48 49 48 46 44 44 44 44,24
1,48 48 48 53 52 52 50 50 50 48 50 52 45 45 45 48 50 50 50 50 48 45 43 45 45 43 45 43 38 41 45 43 45 48 45 43 41 38 50 48 45 45 43 43 45 41,46
1,33 40 38 40 45 40 38 40 36 36 36 36 38 38 36 38 40 38 40,19
